ticker,name,type,sector,article_date,article_headline,label
AMAT,"Applied Materials, Inc.",EQUITY,Technology,2017-02-15,"Applied Materials Reports Q1 Adj. EPS $0.67 vs $0.66 Est., Net Sales $3.278B vs $3.27B Est.",mildly bullish
EQIX,"Equinix, Inc.",EQUITY,Real Estate,2017-02-16,"Oppenheimer Out Positive On Equinix, Believes There Is Continued Strong Demand, Expects Top-Line Beats To Continue, Remains Buyers Especially On Weakness",mildly bullish
COHU,"Cohu, Inc.",EQUITY,Technology,2017-02-17,Mid-Afternoon Market Update: Monotype Drops On Earnings Miss; LMI Aerospace Shares Spike Higher,neutral
EBAY,eBay Inc.,EQUITY,Consumer Cyclical,2017-02-17,Option Alert: eBay Apr 36.0 Calls: 900 @  Above Ask!  $0.45: 928 traded vs 488 OI:  Earnings 4/25 After Close (est)  $33.74 Ref,mildly bullish
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2017-02-17,"Bank Of America, Cisco, Priceline: Fast Money Picks For February 17",neutral
CPRT,"Copart, Inc.",EQUITY,Industrials,2017-02-21,"Earnings Scheduled For February 21, 2017",neutral
BCLI,Brainstorm Cell Therapeutics Inc.,EQUITY,Healthcare,2017-02-21,BrainStorm Cell Therapeutics to Distribute CCRM's NurOwn If Approved by Canada's Regulatory Body,mildly bullish
EXPD,"Expeditors International of Washington, Inc.",EQUITY,Industrials,2017-02-21,"Earnings Scheduled For February 21, 2017",neutral
FELE,"Franklin Electric Co., Inc.",EQUITY,Industrials,2017-02-21,"Franklin Electric Q4 EPS $0.38 vs $0.37 Est, Revenue $239.6M vs $227.9M Est",mildly bullish
CMCSA,Comcast Corporation,EQUITY,Communication Services,2017-02-21,Fox News Benefiting Most From Trump-Inspired Bump In Prime-Time News Ratings,mildly bullish
AMAT,"Applied Materials, Inc.",EQUITY,Technology,2017-02-22,"Following Record Quarter, Applied Materials Is Positioned For The Future",mildly bullish
ERII,"Energy Recovery, Inc.",EQUITY,Industrials,2017-02-22,Energy Recovery Awarded $2.36 Million for Desalination Projects in India,mildly bullish
CSGP,"CoStar Group, Inc.",EQUITY,Real Estate,2017-02-22,"CoStar Group Sees Q1 Sales $223-$225M, Adj. EPS $0.92-$0.97; FY17 Sales $935-$945M, Adj. EPS $4.18-$4.28",mildly bullish
AAON,"AAON, Inc.",EQUITY,Industrials,2017-02-23,"AAON Reports Q4 EPS $0.24 vs $0.25 Est., Sales $91.7M vs $100M Est.",mildly bearish
BIDU,"Baidu, Inc.",EQUITY,Communication Services,2017-02-23,"Earnings Scheduled For February 23, 2017",neutral
EDAP,EDAP TMS S.A.,EQUITY,Healthcare,2017-02-23,EDAP Reports Prelim. FY16 Rev. Increased To E$35.6M,mildly bullish
BWEN,"Broadwind, Inc.",EQUITY,Industrials,2017-02-23,"Broadwind Energy Reports Q4 EPS $0.09 vs. $0.04 Est., Sales $48.2M vs. $44.8M Est.",mildly bullish
DLTR,"Dollar Tree, Inc.",EQUITY,Consumer Defensive,2017-02-23,Benzinga's Option Alert Recap From February 23,neutral
CYCC,"Cyclacel Pharmaceuticals, Inc.",EQUITY,Healthcare,2017-02-23,Cyclacel Announces Phase 3 SEAMLESS Study Did Not Meet Primary Endpoint,strongly bearish
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2017-02-24,"Strong Quarters From Cisco, Check Point May Be Positive For Palo Alto",mildly bullish
BMRN,BioMarin Pharmaceutical Inc.,EQUITY,Healthcare,2017-02-27,Expect A Pair Of Drug Approvals From BioMarin In 2017; Stock Remains Pricey,mildly bullish
ESGR,Enstar Group Limited,EQUITY,Financial Services,2017-02-27,Enstar Group Reports $264.8M In Net Earnings For FY16,mildly bullish
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2017-02-27,"As IT-Infrastructure Turns Software-Centric, Nutanix Is Most Obvious Beneficiary",mildly bullish
CLRB,"Cellectar Biosciences, Inc.",EQUITY,Healthcare,2017-02-27,15 Biggest Mid-Day Gainers For Monday,mildly bullish
DRRX,DURECT Corporation,EQUITY,Healthcare,2017-02-28,"Benzinga's Top Upgrades, Downgrades For February 28, 2017",neutral
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2017-02-28,"Saudi Telecom, Cisco Sign Managed Services Agreement",mildly bullish
BGFV,Big 5 Sporting Goods Corporation,EQUITY,Consumer Cyclical,2017-02-28,Big 5 Sporting Goods Sees Q1 EPS $0.12-$0.18 vs. $0.05 Est.,mildly bullish
AVGO,Broadcom Inc.,EQUITY,Technology,2017-02-28,7 Biggest Price Target Changes For Tuesday,neutral
AXTI,"AXT, Inc.",EQUITY,Technology,2017-03-01,"AXT, Inc. Reports Proposed Public Offering of Common Stock",neutral
DLTR,"Dollar Tree, Inc.",EQUITY,Consumer Defensive,2017-03-01,"Earnings Scheduled For March 1, 2017",neutral
DLTR,"Dollar Tree, Inc.",EQUITY,Consumer Defensive,2017-03-01,20 Biggest Mid-Day Gainers For Wednesday,mildly bullish
CHKP,Check Point Software Technologies Ltd.,EQUITY,Technology,2017-03-01,Palo Alto Delivers Another 'Messy' Quarter,mildly bearish
DLTR,"Dollar Tree, Inc.",EQUITY,Consumer Defensive,2017-03-01,"Dollar Tree Sees Q1 EPS $0.91-$0.98, Sales $5.26B-$5.35B vs $5.32B Est.",mildly bullish
DLTR,"Dollar Tree, Inc.",EQUITY,Consumer Defensive,2017-03-01,"12 Must Watch Stocks for March 1, 2017",neutral
AVGO,Broadcom Inc.,EQUITY,Technology,2017-03-02,Broadcom Makes New All-Time High And Retreats,mildly bullish
BIIB,Biogen Inc.,EQUITY,Healthcare,2017-03-02,Why Perrigo Is Divesting Rights To The Best Multiple Sclerosis Drug,mildly bearish
ADSK,"Autodesk, Inc.",EQUITY,Technology,2017-03-02,12 Stocks You Should Be Watching Today,neutral
FDUS,Fidus Investment Corporation,EQUITY,Financial Services,2017-03-02,"Fidus Investment Corp Q4 NII $0.43 vs $0.37 Est, Sales $17.3M vs $15.6M Est",mildly bullish
DWSN,Dawson Geophysical Company,EQUITY,Energy,2017-03-02,"Dawson Geophysical Q4 EPS $(0.33) vs $(0.33) Est, Sales $30.07M vs $38.10M Est",mildly bearish
AVGO,Broadcom Inc.,EQUITY,Technology,2017-03-02,Apple Insider Reports Apple Will Not Change Its Charging Apparatus For Next iPhone BZ NOTE: Previous Reports Suggested Apple Was Seeking To Develop Wireless Charging,mildly bearish
ADBE,Adobe Inc.,EQUITY,Technology,2017-03-03,Amazon's AWS Outage Will Shed 2% Revenue: Here Is The Math Behind The Number,mildly bearish
CMCSA,Comcast Corporation,EQUITY,Communication Services,2017-03-03,Snap Spikes to High of $25.44 on Report of NBC Universal Investment,mildly bullish
BIIB,Biogen Inc.,EQUITY,Healthcare,2017-03-05,Icahn's (Potential) Move Into Biotech,neutral
ACAD,ACADIA Pharmaceuticals Inc.,EQUITY,Healthcare,2017-03-06,"Cowen Annual Healthcare Conference Begins Today; Presenters Include Insulet, PARAXEL, Zoetis, Alexion, Bristol-Myers, Acadia, Alnylam, Axovant, Ardelyx, Aurinia Pharma, And Puma Biotech",neutral
AXGN,"AxoGen, Inc.",EQUITY,Healthcare,2017-03-06,"Roth Capital Initiates Coverage On AxoGen With Buy, Announces $14.50 Price Target",mildly bullish
ALGT,Allegiant Travel Company,EQUITY,Industrials,2017-03-06,"Allegiant Sees Q2 Departures Up 14-18% YoY, ASMs Up 11-15%",mildly bullish
CSIQ,Canadian Solar Inc.,EQUITY,Technology,2017-03-06,Axiom's Gordon Johnson Says Reason For Move Lower In Solars Could Be India's Central Electricity Regulatory Commission's Proposal To Cut Renewable Energy Certificates 70% From $0.05/kWh to $0.015/KwH,mildly bearish
ATRC,"AtriCure, Inc.",EQUITY,Healthcare,2017-03-06,BTIG Research Downgrades AtriCure To Neutral,mildly bearish
CVGW,"Calavo Growers, Inc.",EQUITY,Consumer Defensive,2017-03-07,Calavo Reaffirms FY17 Outlook,mildly bullish
EXTR,"Extreme Networks, Inc.",EQUITY,Technology,2017-03-07,Extreme Networks To Acquire Avaya Networking Business For ~$100M,mildly bullish
CMCSA,Comcast Corporation,EQUITY,Communication Services,2017-03-08,Comcast Reports Closing of Icontrol Networks and Co.'s Converge Platform,mildly bullish
CMTL,Comtech Telecommunications Corp.,EQUITY,Technology,2017-03-08,UPDATE: Comtech Cuts FY17 Sales Outlook from $600M to $570M-$580M vs $616.5M Est.,mildly bearish
BSPM,"Biostar Pharmaceuticals, Inc.",EQUITY,Healthcare,2017-03-09,Biostar Pharma Shares Up Premarket After Co. Was Extended Cure Period To Regain NASDAQ Compliance In Yesterday's After Hours Session,mildly bullish
AGEN,Agenus Inc.,EQUITY,Healthcare,2017-03-09,"Agenus Reports Q4 EPS $(0.30) vs. $(0.30) Est., Sales $5.57M vs. $6.05M Est.",mildly bearish
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2017-03-09,"How Companies Like Nordstrom, Goldman Sachs, Cisco Made Fortune's Best Places To Work List 20 Years Straight",neutral
CNSL,"Consolidated Communications Holdings, Inc.",EQUITY,Communication Services,2017-03-10,Raymond James Upgrades Consolidated Comms Hldgs to Outperform,mildly bullish
ASML,ASML Holding N.V.,EQUITY,Technology,2017-03-10,25 Stocks Moving In Friday's Pre-Market Session,neutral
CRIS,"Curis, Inc.",EQUITY,Healthcare,2017-03-10,25 Stocks Moving In Friday's Pre-Market Session,neutral
DVAX,Dynavax Technologies Corporation,EQUITY,Healthcare,2017-03-13,"Dynavax Q4 EPS $(0.56) vs $(0.85) Est, Sales $7.3M vs 1.5M Est",mildly bullish
CENTA,Central Garden & Pet Company,EQUITY,Consumer Defensive,2017-03-13,The Technician's Playbook: 11 Sector Pair Trades,neutral
COKE,"Coca-Cola Consolidated, Inc.",EQUITY,Consumer Defensive,2017-03-13,S&P Dow Jones Indices Announces Coca-Cola Bottling Co. to Replace GEO Group in S&P SmallCap 600,neutral
CSGP,"CoStar Group, Inc.",EQUITY,Real Estate,2017-03-13,"B. Riley Initiates Coverage On CoStar Group With Buy, Announces $231 Price Target",mildly bullish
CMTL,Comtech Telecommunications Corp.,EQUITY,Technology,2017-03-13,Comtech Reports $4M in Orders for Gov't Satellite Tracking Solutions,mildly bullish
ANTH,"Anthera Pharmaceuticals, Inc.",EQUITY,Healthcare,2017-03-14,Anthera Prices Offering of 30M Shares at $0.50/Share,strongly bearish
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2017-03-14,"Cleveland Research Believes Palo Alto Has Been Starting to Lose Market Share to Cisco, Check Point Software",mildly bullish
EEFT,"Euronet Worldwide, Inc.",EQUITY,Technology,2017-03-14,22 Stocks Moving In Tuesday's Pre-Market Session,neutral
CTSH,Cognizant Technology Solutions Corporation,EQUITY,Technology,2017-03-14,Cognizant Reports $1.5B Accelerated Buyback,mildly bullish
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2017-03-14,Sky Collaborates with Cisco to Launch OnPrime TV,mildly bullish
CLRB,"Cellectar Biosciences, Inc.",EQUITY,Healthcare,2017-03-15,Cellectar Reports FY16 EPS $(1.36) vs $(0.54) Est.,strongly bearish
CMTL,Comtech Telecommunications Corp.,EQUITY,Technology,2017-03-15,Comtech Telecommunications Corp. Reports Contract Renewal for Location Positioning Solutions Worth $7.3 Million,mildly bullish
ALKS,Alkermes plc,EQUITY,Healthcare,2017-03-16,Alkermes Reports Initiation of Phase 3 Gastrointestinal Tolerability Study of ALKS 870 for Treatment of MS,mildly bullish
CHSCP,CHS Inc.,EQUITY,Consumer Defensive,2017-03-16,CHS acquires Western Co-op Transport Association; Terms Not Disclosed,mildly bullish
EXEL,"Exelixis, Inc.",EQUITY,Healthcare,2017-03-16,Oppenheimer Initiates Coverage On Exelixis With Perform,neutral
EBAY,eBay Inc.,EQUITY,Consumer Cyclical,2017-03-16,Option Alert: EBAY Mar 24th 31.0 Puts Sweep: 985 @  ASK  $0.035: 2294 traded vs 9437 OI:  Earnings 4/25 After Close (est)  $33.05 Ref,mildly bearish
BIIB,Biogen Inc.,EQUITY,Healthcare,2017-03-16,The Market In 5 Minutes,neutral
CPRX,"Catalyst Pharmaceuticals, Inc.",EQUITY,Healthcare,2017-03-16,18 Biggest Mid-Day Losers For Thursday,mildly bearish
CTAS,Cintas Corporation,EQUITY,Industrials,2017-03-17,Cintas Reports Regulatory Approval for Purchase of G&K Services,mildly bullish
AXTI,"AXT, Inc.",EQUITY,Technology,2017-03-17,"Benzinga's Top Upgrades, Downgrades For March 17, 2017",neutral
BDSI,"BioDelivery Sciences International, Inc.",EQUITY,,2017-03-17,"BioDelivery Sciences Reports Q4 EPS $(0.29) vs $(0.26) Est., Sales ~$3.9M vs $3.88M Est.",mildly bearish
EBAY,eBay Inc.,EQUITY,Consumer Cyclical,2017-03-17,Watch These 8 Huge Put Purchases In Friday Trade,neutral
ESLT,Elbit Systems Ltd.,EQUITY,Industrials,2017-03-18,Global Defense Firms Will Build $82 Billion In Drones In A Decade,mildly bullish
EEFT,"Euronet Worldwide, Inc.",EQUITY,Technology,2017-03-19,MoneyGram to Share Confidential Information with $15.20/Share Bidder Euronet -Reuters,mildly bullish
CATY,Cathay General Bancorp,EQUITY,Financial Services,2017-03-20,Fed Approves Cathay General Purchase of Sinopac Bancorp of California,mildly bullish
BEBE,"bebe stores, inc.",EQUITY,Industrials,2017-03-21,bebe stores Shares to Resume trade at 3:15:21 p.m. EDT,neutral
BEBE,"bebe stores, inc.",EQUITY,Industrials,2017-03-21,"bebe stores Halted On Circuit Breaker, Down 14% On Low Volume",strongly bearish
BBGI,"Beasley Broadcast Group, Inc.",EQUITY,Communication Services,2017-03-21,Mid-Morning Market Update: Markets Drop; General Mills Earnings Beat Views,mildly bullish
BBGI,"Beasley Broadcast Group, Inc.",EQUITY,Communication Services,2017-03-21,10 Biggest Mid-Day Gainers For Tuesday,mildly bullish
CSIQ,Canadian Solar Inc.,EQUITY,Technology,2017-03-21,"7 Stocks To Watch For March 21, 2017",neutral
DYNT,Dynatronics Corporation,EQUITY,Healthcare,2017-03-22,Dynatronics Reports Deal to Buy Hausmann Industries for ~$10M in Cash,mildly bullish
BEBE,"bebe stores, inc.",EQUITY,Industrials,2017-03-22,"bebe stores, inc. Says It Is Exploring Strategic Alternatives",neutral
BEBE,"bebe stores, inc.",EQUITY,Industrials,2017-03-23,18 Stocks Moving In Thursday's Pre-Market Session,neutral
CYTK,"Cytokinetics, Incorporated",EQUITY,Healthcare,2017-03-23,Cytokinetics Still A Buy After Phase 2 SMA Data,mildly bullish
ATEC,"Alphatec Holdings, Inc.",EQUITY,Healthcare,2017-03-23,Mid-Morning Market Update: Markets Mostly Flat; Conagra Profit Beats Estimates,neutral
EA,Electronic Arts Inc.,EQUITY,Communication Services,2017-03-24,The New Reality Of Video Games,mildly bullish
ADBE,Adobe Inc.,EQUITY,Technology,2017-03-24,The Market In 5 Minutes,neutral
CSCO,"Cisco Systems, Inc.",EQUITY,Technology,2017-03-24,Julian Assange's 'Sonic Screwdriver': Latest WikiLeaks Disclosure Says CIA Injected Spy Software Into Mac Chips,neutral
EHTH,"eHealth, Inc.",EQUITY,Financial Services,2017-03-24,"eHealth, Inc. Reports Completion of Strategic Alternatives Reviews, After Careful Consideration The Board Of Directors Determined That Company Should Be Focused On Execution Of Company's Strategic Business Plan",mildly bullish
ADBE,Adobe Inc.,EQUITY,Technology,2017-03-24,"Credit Suisse Upgrades Adobe Systems To Outperform, Raises Price Target To $150",mildly bullish
ALGN,"Align Technology, Inc.",EQUITY,Healthcare,2017-03-24,Align Technology ReportsAgreement With Zfx GmbH to Expand Restorative and Laboratory Network for iTero Element(R) Scanners,mildly bullish
CMCSA,Comcast Corporation,EQUITY,Communication Services,2017-03-27,Will This New Media & Telecom IPO Be Able To 'WOW' The Street?,mildly bullish
CAMT,Camtek Ltd.,EQUITY,Technology,2017-03-27,10 Biggest Mid-Day Losers For Monday,mildly bearish
CMCSA,Comcast Corporation,EQUITY,Communication Services,2017-03-27,Citi Recommends WWE's Stock On Network Subscriber Projections,mildly bullish
CALM,"Cal-Maine Foods, Inc.",EQUITY,Consumer Defensive,2017-03-27,"Stocks To Watch For March 27, 2017",neutral
ERIC,Telefonaktiebolaget LM Ericsson (publ),EQUITY,Technology,2017-03-28,Ericsson to Explore Strategic Opportunities for Media Business; Accelerate and Increase Investments in Key Areas in Networks,mildly bullish
BWEN,"Broadwind, Inc.",EQUITY,Industrials,2017-03-28,Mid-Afternoon Market Update: Dow Rises Over 150 Points; Digital Ally Shares Plunge,neutral
BWEN,"Broadwind, Inc.",EQUITY,Industrials,2017-03-28,Mid-Day Market Update: Exeter Gains On Acquisition News; CryoPort Shares Slide,neutral
CGEN,Compugen Ltd.,EQUITY,Healthcare,2017-03-28,Compugen Announces Lead Therapeutic Candidate COM902 Immuno-Oncology Program,mildly bullish
CTSH,Cognizant Technology Solutions Corporation,EQUITY,Technology,2017-03-28,ption Alert: Cognizant Tech Mar 31st 60.5 Calls Sweep: 2926 @  ASK  $0.15: 2926 traded vs 78 OI:  Earnings 5/4 Before Open (est)  $58.80 Ref,mildly bullish
CMCSA,Comcast Corporation,EQUITY,Communication Services,2017-03-28,Comcast to Launch Xfinity Instant TV for as Low as $15/Month -Reuters,mildly bullish
DGLY,"Digital Ally, Inc.",EQUITY,Communication Services,2017-03-28,15 Biggest Mid-Day Losers For Tuesday,mildly bearish
DGLY,"Digital Ally, Inc.",EQUITY,Communication Services,2017-03-28,Mid-Day Market Update: Exeter Gains On Acquisition News; CryoPort Shares Slide,neutral
ACTG,Acacia Research Corporation,EQUITY,Industrials,2017-03-28,"Acadia Wins Willful Patent Case Against Motorola for 5 Patents, Awarded ~$9.2M for Past Infringement",mildly bullish
CHKP,Check Point Software Technologies Ltd.,EQUITY,Technology,2017-03-29,Why Fortinet Belongs In The Conversation With Cisco And Palo Alto,neutral
EBAY,eBay Inc.,EQUITY,Consumer Cyclical,2017-03-29,The Next 5 Years For Consumer Internet Stocks Could Be 'The Golden Years' For Mobile,mildly bullish
BWEN,"Broadwind, Inc.",EQUITY,Industrials,2017-03-29,Mid-Morning Market Update: Markets Mostly Lower; Paychex Profit Tops Views,neutral
CMTL,Comtech Telecommunications Corp.,EQUITY,Technology,2017-03-29,Comtech Telecom Reports Winning of $24M Gov't Solutions Orders for Tracking Stations,mildly bullish
EA,Electronic Arts Inc.,EQUITY,Communication Services,2017-03-29,Windows Solitaire Makes Surprise Appearance In Video Game Hall Of Fame Finals,neutral
BIIB,Biogen Inc.,EQUITY,Healthcare,2017-03-29,Earlier FDA.gov Release Confirmed FDA Approval of Biogen's Ocrevus,mildly bullish
CMCSA,Comcast Corporation,EQUITY,Communication Services,2017-03-30,Snap Shares Down 0.44% Premarket; Yesterday WSJ Reported NBCUniversal Reached Deal With Co. For 2018 Winter Olympics Content Worth Up To $75M In Ad Revenue,mildly bullish
ERII,"Energy Recovery, Inc.",EQUITY,Industrials,2017-03-30,Energy Recovery Announces Share Repurchase Program Of $15M,mildly bullish
AVGO,Broadcom Inc.,EQUITY,Technology,2017-03-30,Toshiba Said To Be Leaning Towards Broadcom Bid For Memory Chip Sale,mildly bullish
COHR,Coherent Corp.,EQUITY,Technology,2017-03-30,Volume Spike in Coherent,mildly bullish
CDXS,"Codexis, Inc.",EQUITY,Healthcare,2017-03-31,Codexis Reports Signing of Multi-Year Deal with Tate & Lyle,mildly bullish
BDSI,"BioDelivery Sciences International, Inc.",EQUITY,,2017-03-31,"BioDelivery Sciences Granted 2 New Patents Listed In FDA Orange Book Straightening Patent Protection For BELBUCA, BUNAVAIL and ONSOLIS",mildly bullish
BIDU,"Baidu, Inc.",EQUITY,Communication Services,2017-03-31,Watch These 8 Huge Call Purchases In Friday Trade,neutral
CDTI,"CDTi Advanced Materials, Inc.",EQUITY,Consumer Cyclical,2017-03-31,"Earnings Scheduled For March 31, 2017",neutral
CDTI,"CDTi Advanced Materials, Inc.",EQUITY,Consumer Cyclical,2017-03-31,"CDTi Reports Q4 EPS $(0.69) vs. $(0.26) YoY, Sales $8.6M vs. $9.7M YoY",strongly bearish
CYCC,"Cyclacel Pharmaceuticals, Inc.",EQUITY,Healthcare,2017-04-03,Mid-Morning Market Update: Markets Edge Lower; Tesla Sets Deliveries Record In Q1,neutral
ACHC,"Acadia Healthcare Company, Inc.",EQUITY,Healthcare,2017-04-03,S&P Dow Jones Indices Announces Acadia Healthcare to Replace Joy Global in S&P MidCap 400,mildly bullish
CYCC,"Cyclacel Pharmaceuticals, Inc.",EQUITY,Healthcare,2017-04-03,Cyclacel +40% After-Hours @ $7.89,strongly bullish
CTSH,Cognizant Technology Solutions Corporation,EQUITY,Technology,2017-04-03,Benzinga's Option Alert Recap From April 3,neutral
CONN,"Conn's, Inc.",EQUITY,Consumer Cyclical,2017-04-04,18 Biggest Mid-Day Gainers For Tuesday,mildly bullish
AEHR,Aehr Test Systems,EQUITY,Technology,2017-04-04,25 Stocks Moving In Tuesday's Pre-Market Session,neutral
DLTR,"Dollar Tree, Inc.",EQUITY,Consumer Defensive,2017-04-04,Dollar Store Bears Come Out Of Hibernation; Deutsche Stays Positive On Dollar Tree,mildly bullish
